Date,Open,High,Low,Close,Adj Close,Volume
2020-06-12,39.689999,40.220001,38.180000,39.509998,39.095459,315000
2020-06-15,37.490002,40.200001,37.230000,39.580002,39.164730,203500
2020-06-16,41.689999,42.150002,39.889999,40.840000,40.411510,201600
2020-06-17,40.849998,40.849998,39.459999,39.540001,39.125149,181500
2020-06-18,38.930000,39.970001,38.799999,39.279999,38.867874,158800
2020-06-19,39.860001,39.939999,37.770000,38.869999,38.462177,571400
2020-06-22,38.450001,39.090000,37.810001,38.580002,38.175220,195700
2020-06-23,39.349998,39.529999,38.250000,39.060001,38.650185,228800
2020-06-24,38.330002,38.869999,37.130001,37.419998,37.027386,289500
2020-06-25,37.060001,37.490002,36.000000,37.000000,36.611801,373900
2020-06-26,36.730000,37.740002,36.250000,37.250000,36.859173,476700
2020-06-29,38.150002,39.599998,38.150002,39.439999,39.026196,214500
2020-06-30,39.070000,39.939999,38.750000,39.560001,39.144939,172900
2020-07-01,39.689999,40.459999,38.330002,38.400002,37.997112,272800
2020-07-02,39.680000,40.660000,39.080002,39.259998,38.848083,206400
2020-07-06,40.389999,40.580002,39.230000,39.810001,39.392319,108200
2020-07-07,39.290001,39.290001,37.250000,37.480000,37.086758,161700
2020-07-08,37.220001,38.509998,36.869999,38.470001,38.066376,228200
2020-07-09,38.160000,38.160000,36.180000,36.310001,35.929039,261200
2020-07-10,36.570000,37.279999,36.279999,37.259998,36.869068,122500
2020-07-13,37.669998,38.599998,37.049999,37.400002,37.007603,137800
2020-07-14,37.259998,38.119999,36.950001,38.070000,37.670570,129500
2020-07-15,39.139999,40.580002,39.029999,40.160000,39.738644,342200
2020-07-16,39.919998,40.599998,39.180000,39.820000,39.402206,211400
2020-07-17,39.720001,40.080002,38.970001,39.770000,39.352734,232000
2020-07-20,39.400002,39.450001,37.900002,38.369999,37.967419,131800
2020-07-21,38.990002,40.000000,38.990002,39.169998,38.759029,135000
2020-07-22,38.720001,39.490002,38.099998,38.250000,37.848682,320800
2020-07-23,37.990002,39.439999,37.810001,38.700001,38.293964,304900
2020-07-24,38.630001,38.900002,37.639999,37.740002,37.344036,120100
2020-07-27,37.500000,38.310001,37.169998,37.900002,37.502357,112100
2020-07-28,37.759998,38.480000,36.759998,37.029999,36.641483,223300
2020-07-29,37.049999,38.130001,36.990002,37.880001,37.482563,223800
2020-07-30,37.029999,37.560001,35.970001,37.099998,36.710743,184500
2020-07-31,36.590000,36.900002,35.630001,36.869999,36.483158,216400
2020-08-03,37.139999,37.470001,36.490002,37.369999,36.977917,168600
2020-08-04,37.029999,37.279999,36.380001,37.209999,36.819595,210400
2020-08-05,37.840000,38.849998,37.619999,38.740002,38.333542,179800
2020-08-06,38.639999,38.990002,38.259998,38.700001,38.293964,129400
2020-08-07,38.500000,39.610001,38.369999,39.580002,39.164730,141400
2020-08-10,39.889999,41.209999,39.889999,40.509998,40.084969,158900
2020-08-11,41.220001,43.189999,41.220001,42.250000,41.806713,396300
2020-08-12,43.060001,43.060001,41.150002,41.590000,41.153641,171300
2020-08-13,41.049999,41.580002,40.680000,40.970001,40.540146,117100
2020-08-14,40.419998,41.200001,40.340000,40.939999,40.510456,149400
2020-08-17,40.880001,40.880001,39.639999,39.810001,39.392319,126400
2020-08-18,39.639999,40.009998,38.389999,38.619999,38.214798,196700
2020-08-19,38.619999,39.639999,38.470001,39.130001,38.719448,213200
2020-08-20,38.430000,38.669998,37.990002,38.380001,37.977322,107000
2020-08-21,38.090000,38.660000,37.360001,37.450001,37.057076,251300
2020-08-24,37.740002,39.430000,37.099998,39.400002,38.986618,238300
2020-08-25,39.630001,39.770000,39.000000,39.240002,38.828297,119800
2020-08-26,39.080002,39.209999,38.630001,38.880001,38.629585,106300
2020-08-27,39.330002,40.459999,39.070000,40.080002,39.821857,240200
2020-08-28,40.400002,40.580002,39.990002,40.490002,40.229218,165800
2020-08-31,40.250000,40.560001,39.599998,39.599998,39.344944,277500
2020-09-01,39.169998,39.349998,38.340000,38.639999,38.391132,417500
2020-09-02,38.680000,39.139999,38.560001,38.939999,38.689198,304200
2020-09-03,39.040001,39.490002,37.299999,37.410000,37.169052,216000
2020-09-04,38.090000,38.529999,37.160000,37.590000,37.347893,175100
2020-09-08,37.160000,37.240002,36.200001,36.340000,36.105946,201000
2020-09-09,36.630001,36.799999,35.560001,35.980000,35.748264,184600
2020-09-10,36.130001,36.259998,34.419998,34.439999,34.218178,189700
2020-09-11,34.400002,34.549999,33.680000,34.110001,33.890305,199500
2020-09-14,34.290001,34.750000,33.590000,34.540001,34.317539,183900
2020-09-15,34.770000,35.040001,33.709999,34.020000,33.800888,204300
2020-09-16,34.080002,36.270000,33.880001,36.049999,35.817814,474800
2020-09-17,35.270000,38.070000,35.130001,38.020000,37.775124,742500
2020-09-18,38.669998,38.880001,37.459999,38.070000,37.824802,1096200
2020-09-21,36.930000,36.930000,34.639999,35.750000,35.519745,475600
2020-09-22,36.020000,36.660000,35.580002,36.430000,36.195366,273800
2020-09-23,36.330002,37.160000,34.680000,34.759998,34.536118,282900
2020-09-24,34.869999,35.380001,33.990002,34.779999,34.555992,210400
2020-09-25,34.400002,35.599998,34.400002,35.480000,35.251484,162100
2020-09-28,36.110001,37.310001,35.919998,35.980000,35.748264,229800
2020-09-29,35.759998,35.970001,34.930000,35.480000,35.251484,140200
2020-09-30,35.740002,36.790001,35.410000,35.740002,35.509811,221400
2020-10-01,35.880001,36.320000,35.259998,35.840000,35.609161,178300
2020-10-02,34.980000,36.750000,34.980000,36.450001,36.215237,140500
2020-10-05,36.880001,37.849998,36.700001,37.799999,37.556538,201100
2020-10-06,38.470001,39.470001,37.849998,38.110001,37.864544,305300
2020-10-07,38.650002,39.520000,37.910000,38.389999,38.142742,274900
2020-10-08,38.990002,39.360001,38.509998,39.040001,38.788551,112800
2020-10-09,39.599998,39.700001,38.779999,39.169998,38.917717,96600
2020-10-12,39.189999,39.830002,38.980000,39.610001,39.354881,89400
2020-10-13,39.009998,39.150002,38.209999,38.500000,38.252029,118200
2020-10-14,38.619999,39.330002,38.529999,38.669998,38.420933,97200
2020-10-15,38.020000,39.810001,37.990002,39.669998,39.414494,140000
2020-10-16,39.599998,40.529999,39.189999,40.189999,39.931149,132000
2020-10-19,40.230000,40.279999,38.959999,39.430000,39.176041,184800
2020-10-20,39.889999,40.630001,39.680000,39.730000,39.474110,130400
2020-10-21,40.340000,40.750000,40.029999,40.500000,40.239151,137200
2020-10-22,40.540001,41.230000,40.400002,40.889999,40.626640,164100
2020-10-23,39.980000,40.480000,37.820000,39.639999,39.384689,270400
2020-10-26,39.169998,39.509998,38.759998,39.320000,39.066750,213900
2020-10-27,39.320000,39.320000,37.700001,37.959999,37.715508,129500
2020-10-28,36.810001,37.220001,35.889999,36.009998,35.778069,158300
2020-10-29,35.759998,36.700001,35.209999,36.480000,36.245041,156800
2020-10-30,36.270000,36.970001,35.930000,36.700001,36.463623,161800
2020-11-02,37.380001,38.680000,37.369999,38.470001,38.222229,219600
2020-11-03,39.240002,40.130001,39.240002,39.730000,39.474110,148200
2020-11-04,38.529999,39.250000,37.880001,38.200001,37.953964,161300
2020-11-05,38.529999,40.730000,38.529999,40.160000,39.901340,144100
2020-11-06,40.209999,40.209999,39.509998,39.889999,39.633080,110900
2020-11-09,41.980000,47.090000,41.080002,45.910000,45.614304,288400
2020-11-10,46.410000,48.209999,46.410000,46.830002,46.528385,327100
2020-11-11,47.060001,47.060001,44.779999,45.000000,44.710167,346500
2020-11-12,44.139999,44.520000,42.709999,43.360001,43.080730,250600
2020-11-13,44.150002,44.689999,43.669998,44.000000,43.716606,332500
2020-11-16,45.529999,46.930000,44.410000,46.000000,45.703724,408800
2020-11-17,45.200001,45.689999,44.650002,45.500000,45.206947,253100
2020-11-18,46.330002,46.330002,44.139999,44.189999,43.905384,350000
2020-11-19,43.939999,45.529999,43.349998,45.470001,45.177139,275900
2020-11-20,45.090000,46.169998,44.720001,45.950001,45.654049,199200
2020-11-23,46.599998,47.529999,46.150002,47.369999,47.229355,168500
2020-11-24,48.480000,49.980000,47.840000,49.770000,49.622231,253600
2020-11-25,49.540001,49.630001,48.400002,48.910000,48.764786,190400
2020-11-27,48.639999,49.000000,47.759998,48.560001,48.415825,101500
2020-11-30,48.169998,48.230000,45.860001,46.009998,45.873394,272100
2020-12-01,46.990002,47.389999,45.840000,46.189999,46.052860,204400
2020-12-02,46.049999,47.520000,45.830002,47.220001,47.079803,145900
2020-12-03,47.419998,48.049999,46.990002,47.200001,47.059864,169300
2020-12-04,47.810001,49.650002,47.810001,49.509998,49.363003,153100
2020-12-07,49.160000,49.209999,48.410000,49.049999,48.904369,123900
2020-12-08,48.509998,49.860001,48.509998,49.840000,49.692024,144300
2020-12-09,50.250000,50.869999,49.299999,49.680000,49.532497,160100
2020-12-10,49.090000,49.700001,48.220001,49.119999,48.974159,160400
2020-12-11,48.740002,49.660000,48.570000,49.520000,49.372974,130300
2020-12-14,50.369999,50.750000,49.380001,49.470001,49.323124,225400
2020-12-15,50.279999,51.669998,50.020000,51.549999,51.396946,221400
2020-12-16,51.759998,51.990002,50.060001,50.619999,50.469707,290000
2020-12-17,50.810001,51.439999,50.029999,51.320000,51.167629,187000
2020-12-18,51.330002,52.110001,50.669998,50.939999,50.788757,1294600
2020-12-21,49.419998,49.959999,48.770000,49.650002,49.502590,208300
2020-12-22,50.349998,50.360001,49.520000,49.730000,49.582352,155900
2020-12-23,50.220001,50.950001,50.139999,50.480000,50.330124,133800
2020-12-24,50.709999,52.250000,50.220001,50.660000,50.509590,47900
2020-12-28,51.169998,51.540001,50.529999,51.029999,50.878490,167600
2020-12-29,51.040001,51.320000,49.240002,49.730000,49.582352,161100
2020-12-30,49.889999,51.000000,49.880001,50.290001,50.140690,129600
2020-12-31,49.990002,50.990002,49.970001,50.689999,50.539497,143400
2021-01-04,50.849998,51.290001,47.740002,48.630001,48.485619,242200
2021-01-05,48.680000,50.430000,48.680000,50.029999,49.881458,171500
2021-01-06,51.299999,54.480000,50.939999,53.740002,53.580444,337000
2021-01-07,54.009998,54.209999,52.840000,53.590000,53.430889,160700
2021-01-08,53.509998,53.759998,52.189999,53.110001,52.952316,131700
2021-01-11,52.419998,53.770000,52.340000,53.759998,53.600384,110800
2021-01-12,53.889999,56.419998,53.650002,55.959999,55.793854,228600
2021-01-13,55.369999,55.889999,54.799999,54.869999,54.707088,236900
2021-01-14,55.330002,56.610001,55.290001,55.480000,55.315277,193900
2021-01-15,54.220001,54.410000,52.950001,53.150002,52.992199,155200
2021-01-19,53.770000,54.000000,52.959999,53.860001,53.700089,190700
2021-01-20,54.060001,54.410000,53.480000,53.650002,53.490715,144500
2021-01-21,53.610001,53.790001,52.799999,53.119999,52.962284,145300
2021-01-22,52.020000,54.320000,52.020000,54.290001,54.128811,136500
2021-01-25,53.549999,54.099998,52.380001,52.799999,52.643234,141300
2021-01-26,53.619999,53.619999,51.180000,51.220001,51.067928,103400
2021-01-27,49.869999,49.869999,47.599998,48.070000,47.927280,260600
2021-01-28,48.900002,50.209999,48.400002,49.119999,48.974159,248600
2021-01-29,48.889999,49.689999,47.599998,48.070000,47.927280,246000
2021-02-01,48.619999,49.209999,47.549999,49.119999,48.974159,111100
2021-02-02,49.990002,50.279999,49.040001,49.680000,49.532497,108300
2021-02-03,49.200001,49.849998,48.400002,49.720001,49.572380,123200
2021-02-04,49.860001,51.060001,49.860001,50.080002,49.931313,175900
2021-02-05,50.919998,50.919998,49.590000,50.580002,50.429829,106600
2021-02-08,51.099998,52.509998,50.939999,52.439999,52.284302,164100
2021-02-09,52.349998,52.740002,51.209999,52.189999,52.035046,139600
2021-02-10,52.509998,52.930000,51.580002,52.200001,52.045017,113200
2021-02-11,52.340000,52.980000,51.560001,52.790001,52.633266,132800
2021-02-12,52.459999,52.939999,51.990002,52.389999,52.234451,103700
2021-02-16,52.939999,53.130001,52.099998,52.099998,51.945313,107600
2021-02-17,51.360001,52.660000,51.360001,52.230000,52.074928,130400
2021-02-18,51.930000,52.459999,51.660000,51.830002,51.676117,155500
2021-02-19,49.230000,52.939999,48.349998,50.540001,50.389946,359300
2021-02-22,49.880001,52.560001,49.880001,52.320000,52.164661,402400
2021-02-23,52.150002,54.130001,51.810001,53.889999,53.730000,205600
2021-02-24,53.660000,55.599998,53.639999,55.259998,55.259998,213800
2021-02-25,55.400002,55.400002,52.720001,52.720001,52.720001,147200
2021-02-26,52.919998,53.419998,52.029999,52.349998,52.349998,256000
2021-03-01,53.750000,53.939999,53.130001,53.490002,53.490002,169300
2021-03-02,53.340000,53.340000,52.060001,52.110001,52.110001,192400
2021-03-03,52.369999,53.270000,52.240002,52.259998,52.259998,285100
2021-03-04,52.060001,53.230000,51.340000,52.209999,52.209999,346500
2021-03-05,53.380001,55.070000,52.459999,55.029999,55.029999,223000
2021-03-08,55.500000,56.799999,55.270000,56.549999,56.549999,156000
2021-03-09,56.950001,56.950001,54.730000,54.950001,54.950001,255700
2021-03-10,55.090000,55.930000,54.810001,55.520000,55.520000,249700
2021-03-11,55.700001,56.740002,55.080002,56.209999,56.209999,174400
2021-03-12,56.619999,57.639999,56.060001,57.540001,57.540001,167600
2021-03-15,57.380001,57.380001,55.959999,57.189999,57.189999,137900
2021-03-16,56.849998,56.849998,55.439999,55.660000,55.660000,100400
2021-03-17,55.869999,56.419998,54.910000,55.660000,55.660000,357100
2021-03-18,55.610001,56.220001,53.740002,54.009998,54.009998,285400
2021-03-19,53.860001,53.860001,51.200001,52.310001,52.310001,971600
2021-03-22,52.650002,52.650002,51.099998,51.259998,51.259998,208600
2021-03-23,50.919998,50.919998,48.970001,49.250000,49.250000,197200
2021-03-24,49.980000,51.349998,49.130001,49.139999,49.139999,230800
2021-03-25,48.619999,50.169998,47.959999,49.860001,49.860001,354000
2021-03-26,50.669998,50.830002,50.139999,50.520000,50.520000,346100
2021-03-29,50.099998,51.360001,49.400002,49.410000,49.410000,256000
2021-03-30,49.599998,50.259998,49.570000,50.049999,50.049999,187500
2021-03-31,50.139999,50.650002,49.380001,49.540001,49.540001,341400
2021-04-01,49.669998,50.639999,49.650002,50.080002,50.080002,342000
