Date,Open,High,Low,Close,Adj Close,Volume
2020-05-28,107.803001,107.896004,107.579002,107.797997,107.797997,0
2020-05-29,107.625999,107.811996,107.089996,107.642998,107.642998,0
2020-06-01,107.713997,107.849998,107.393997,107.708000,107.708000,0
2020-06-02,107.545998,108.657997,107.516998,107.547997,107.547997,0
2020-06-03,108.818001,108.973999,108.420998,108.808998,108.808998,0
2020-06-04,108.981003,109.153000,108.619003,108.999001,108.999001,0
2020-06-05,109.120003,109.846001,109.047997,109.150002,109.150002,0
2020-06-08,109.589996,109.599998,108.413002,109.634003,109.634003,0
2020-06-09,108.369003,108.369003,107.646004,108.408997,108.408997,0
2020-06-10,107.817001,107.866997,107.177002,107.796997,107.796997,0
2020-06-11,107.014999,107.226997,106.598000,106.981003,106.981003,0
2020-06-12,106.821999,107.551003,106.600998,106.803001,106.803001,0
2020-06-15,107.306999,107.476997,107.000000,107.310997,107.310997,0
2020-06-16,107.464996,107.620003,107.239998,107.463997,107.463997,0
2020-06-17,107.379997,107.436996,107.163002,107.410004,107.410004,0
2020-06-18,106.862999,107.123001,106.666000,106.893997,106.893997,0
2020-06-19,106.991997,107.040001,106.772003,107.005997,107.005997,0
2020-06-22,106.818001,106.998001,106.782997,106.831001,106.831001,0
2020-06-23,106.886002,107.217003,106.082001,106.903000,106.903000,0
2020-06-24,106.413002,106.975998,106.384003,106.431999,106.431999,0
2020-06-25,107.031998,107.445000,107.029999,107.043999,107.043999,0
2020-06-26,107.153000,107.348999,106.797997,107.154999,107.154999,0
2020-06-29,107.222000,107.879997,107.051003,107.218002,107.218002,0
2020-06-30,107.600998,107.921997,107.529999,107.589996,107.589996,0
2020-07-01,107.985001,108.157997,107.367996,107.988998,107.988998,0
2020-07-02,107.358002,107.717003,107.347000,107.365997,107.365997,0
2020-07-03,107.509003,107.566002,107.439003,107.497002,107.497002,0
2020-07-06,107.579002,107.769997,107.433998,107.579002,107.579002,0
2020-07-07,107.352997,107.788002,107.230003,107.359001,107.359001,0
2020-07-08,107.573997,107.705002,107.387001,107.578003,107.578003,0
2020-07-09,107.264999,107.391998,107.102997,107.282997,107.282997,0
2020-07-10,107.233002,107.262001,106.665001,107.236000,107.236000,0
2020-07-13,106.912003,107.310997,106.788002,106.910004,106.910004,0
2020-07-14,107.290001,107.412003,107.120003,107.276001,107.276001,0
2020-07-15,107.245003,107.305000,106.663002,107.245003,107.245003,0
2020-07-16,106.884003,107.196999,106.837997,106.917000,106.917000,0
2020-07-17,107.288002,107.352997,107.059998,107.278000,107.278000,0
2020-07-20,107.077003,107.500000,107.037003,107.089996,107.089996,0
2020-07-21,107.170998,107.363998,106.805000,107.195999,107.195999,0
2020-07-22,106.814003,107.202003,106.718002,106.832001,106.832001,0
2020-07-23,107.166000,107.216003,106.833000,107.175003,107.175003,0
2020-07-24,106.835999,106.835999,105.759003,106.837997,106.837997,0
2020-07-27,105.956001,106.046997,105.121002,105.992996,105.992996,0
2020-07-28,105.291000,105.679001,104.958000,105.261002,105.261002,0
2020-07-29,105.110001,105.227997,104.800003,105.107002,105.107002,0
2020-07-30,105.015999,105.288002,104.912003,105.031998,105.031998,0
2020-07-31,104.667000,105.795998,104.198997,104.682999,104.682999,0
2020-08-03,105.845001,106.429001,105.579002,105.865997,105.865997,0
2020-08-04,106.046997,106.192001,105.726997,106.029999,106.029999,0
2020-08-05,105.597000,105.863998,105.328003,105.613998,105.613998,0
2020-08-06,105.550003,105.691002,105.302002,105.553001,105.553001,0
2020-08-07,105.560997,106.042000,105.480003,105.581001,105.581001,0
2020-08-10,105.851997,106.194000,105.709999,105.849998,105.849998,0
2020-08-11,105.998001,106.570999,105.944000,105.991997,105.991997,0
2020-08-12,106.458000,106.998001,106.458000,106.521004,106.521004,0
2020-08-13,106.811996,106.990997,106.570000,106.821999,106.821999,0
2020-08-14,106.964996,107.027000,106.445999,106.986000,106.986000,0
2020-08-17,106.569000,106.638000,105.953003,106.554001,106.554001,0
2020-08-18,105.986000,105.986000,105.293999,105.995003,105.995003,0
2020-08-19,105.222000,105.759003,105.113998,105.223999,105.223999,0
2020-08-20,106.089996,106.197998,105.772003,106.079002,106.079002,0
2020-08-21,105.668999,106.069000,105.453003,105.665001,105.665001,0
2020-08-24,105.903000,105.939003,105.690002,105.876999,105.876999,0
2020-08-25,105.991997,106.564003,105.880997,105.992996,105.992996,0
2020-08-26,106.421997,106.551003,106.063004,106.404999,106.404999,0
2020-08-27,105.871002,106.552002,105.623001,105.856003,105.856003,0
2020-08-28,106.658997,106.938004,105.203003,106.637001,106.637001,0
2020-08-31,105.524002,106.081001,105.306999,105.535004,105.535004,0
2020-09-01,105.989998,106.136002,105.598999,106.003998,106.003998,0
2020-09-02,105.863998,106.296997,105.863998,105.896004,105.896004,0
2020-09-03,106.200996,106.536003,106.042999,106.208000,106.208000,0
2020-09-04,106.091003,106.495003,106.091003,106.085999,106.085999,0
2020-09-07,106.292000,106.371002,106.135002,106.310997,106.310997,0
2020-09-08,106.293999,106.377998,105.900002,106.305000,106.305000,0
2020-09-09,105.959999,106.255997,105.813004,105.968002,105.968002,0
2020-09-10,106.237999,106.282997,105.987999,106.231003,106.231003,0
2020-09-11,106.144997,106.244003,106.080002,106.142998,106.142998,0
2020-09-14,106.126999,106.163002,105.552002,106.144997,106.144997,0
2020-09-15,105.744003,105.815002,105.300003,105.714996,105.714996,0
2020-09-16,105.380997,105.396004,104.807999,105.380997,105.380997,0
2020-09-17,105.049004,105.164001,104.524002,105.061996,105.061996,0
2020-09-18,104.689003,104.859001,104.273003,104.697998,104.697998,0
2020-09-21,104.533997,104.762001,104.008003,104.537003,104.537003,0
2020-09-22,104.719002,105.066002,104.411003,104.690002,104.690002,0
2020-09-23,105.069000,105.373001,104.910004,105.033997,105.033997,0
2020-09-24,105.324997,105.519997,105.214996,105.304001,105.304001,0
2020-09-25,105.435997,105.697998,105.247002,105.434998,105.434998,0
2020-09-28,105.584000,105.658997,105.264000,105.573997,105.573997,0
2020-09-29,105.439003,105.722000,105.348000,105.432999,105.432999,0
2020-09-30,105.664001,105.795998,105.408997,105.664001,105.664001,0
2020-10-01,105.448997,105.722000,105.417999,105.450996,105.450996,0
2020-10-02,105.564003,105.665001,104.961998,105.542999,105.542999,0
2020-10-05,105.535004,105.752998,105.410004,105.510002,105.510002,0
2020-10-06,105.724998,105.737999,105.510002,105.707001,105.707001,0
2020-10-07,105.638000,106.105003,105.626999,105.639999,105.639999,0
2020-10-08,105.973000,106.083000,105.922997,105.964996,105.964996,0
2020-10-09,106.021004,106.021004,105.608002,106.017998,106.017998,0
2020-10-12,105.638000,105.651001,105.244003,105.632004,105.632004,0
2020-10-13,105.348000,105.625999,105.288002,105.338997,105.338997,0
2020-10-14,105.473999,105.511002,105.038002,105.470001,105.470001,0
2020-10-15,105.139000,105.388000,105.112000,105.139000,105.139000,0
2020-10-16,105.355003,105.436996,105.190002,105.360001,105.360001,0
2020-10-19,105.438004,105.497002,105.305000,105.427002,105.427002,0
2020-10-20,105.470001,105.745003,105.470001,105.470001,105.470001,0
2020-10-21,105.474998,105.474998,104.349998,105.476997,105.476997,0
2020-10-22,104.651001,104.879997,104.459999,104.676003,104.676003,0
2020-10-23,104.906998,104.906998,104.550003,104.920998,104.920998,0
2020-10-26,104.707001,105.039001,104.649002,104.682999,104.682999,0
2020-10-27,104.806000,104.830002,104.392998,104.832001,104.832001,0
2020-10-28,104.541000,104.542000,104.114998,104.544998,104.544998,0
2020-10-29,104.319000,104.702003,104.029999,104.315002,104.315002,0
2020-10-30,104.557999,104.721001,104.139000,104.554001,104.554001,0
2020-11-02,104.612000,104.943001,104.612000,104.580002,104.580002,0
2020-11-03,104.723999,104.801003,104.436996,104.724998,104.724998,0
2020-11-04,104.505997,105.341003,104.161003,104.545998,104.545998,0
2020-11-05,104.435997,104.449997,103.573997,104.438004,104.438004,0
2020-11-06,103.596001,103.758003,103.183998,103.602997,103.602997,0
2020-11-09,103.239998,105.636002,103.239998,103.252998,103.252998,0
2020-11-10,105.162003,105.477997,104.821999,105.137001,105.137001,0
2020-11-11,105.263000,105.660004,105.012001,105.260002,105.260002,0
2020-11-12,105.424004,105.471001,105.102997,105.415001,105.415001,0
2020-11-13,105.084999,105.144997,104.611000,105.089996,105.089996,0
2020-11-16,104.666000,105.095001,104.364998,104.676003,104.676003,0
2020-11-17,104.495003,104.564003,104.073997,104.541000,104.541000,0
2020-11-18,104.153000,104.153000,103.664001,104.181000,104.181000,0
2020-11-19,103.903999,104.204002,103.719002,103.893997,103.893997,0
2020-11-20,103.792999,103.904999,103.706001,103.824997,103.824997,0
2020-11-23,103.823997,104.624001,103.686996,103.817001,103.817001,0
2020-11-24,104.556999,104.745003,104.149002,104.525002,104.525002,0
2020-11-25,104.505997,104.584999,104.267998,104.513000,104.513000,0
2020-11-26,104.378998,104.391998,104.225998,104.400002,104.400002,0
2020-11-27,104.264000,104.266998,103.906998,104.241997,104.241997,0
2020-11-30,104.100998,104.384003,103.830002,104.082001,104.082001,0
2020-12-01,104.301003,104.572998,104.185997,104.299004,104.299004,0
2020-12-02,104.289001,104.747002,104.224998,104.308998,104.308998,0
2020-12-03,104.456001,104.532997,103.675003,104.458000,104.458000,0
2020-12-04,103.823997,104.241997,103.737999,103.822998,103.822998,0
2020-12-07,104.200996,104.309998,103.924004,104.197998,104.197998,0
2020-12-08,104.008003,104.192001,103.959999,103.998001,103.998001,0
2020-12-09,104.133003,104.301003,104.053001,104.135002,104.135002,0
2020-12-10,104.287003,104.573997,104.232002,104.272003,104.272003,0
2020-12-11,104.167999,104.167999,103.825996,104.181999,104.181999,0
2020-12-14,103.961998,104.083000,103.514000,103.939003,103.939003,0
2020-12-15,104.012001,104.147003,103.681000,104.010002,104.010002,0
2020-12-16,103.651001,103.709999,103.262001,103.634003,103.634003,0
2020-12-17,103.463997,103.549004,102.893997,103.474998,103.474998,0
2020-12-18,103.149002,103.589996,103.128998,103.130997,103.130997,0
2020-12-21,103.473000,103.885002,103.257004,103.457001,103.457001,0
2020-12-22,103.336998,103.722000,103.278999,103.339996,103.339996,0
2020-12-23,103.527000,103.635002,103.362999,103.533997,103.533997,0
2020-12-24,103.525002,103.755997,103.500000,103.552002,103.552002,0
2020-12-25,103.621002,103.654999,103.213997,103.653000,103.653000,0
2020-12-28,103.526001,103.893997,103.400002,103.532997,103.532997,0
2020-12-29,103.691002,103.791000,103.466003,103.689003,103.689003,0
2020-12-30,103.552002,103.570000,102.962997,103.558998,103.558998,0
2020-12-31,103.134003,103.278999,103.002998,103.121002,103.121002,0
2021-01-01,103.225998,103.250000,103.225998,103.225998,103.225998,0
2021-01-04,103.244003,103.244003,102.709999,103.238998,103.238998,0
2021-01-05,103.141998,103.180000,102.671997,103.125000,103.125000,0
2021-01-06,102.699997,103.431000,102.589996,102.678001,102.678001,0
2021-01-07,103.028000,103.950996,102.956001,103.024002,103.024002,0
2021-01-08,103.794998,104.078003,103.616997,103.790001,103.790001,0
2021-01-11,104.072998,104.389000,104.037003,104.091003,104.091003,0
2021-01-12,104.132004,104.319000,104.089996,104.127998,104.127998,0
2021-01-13,103.748001,103.987999,103.540001,103.751999,103.751999,0
2021-01-14,103.845001,104.188004,103.641998,103.836998,103.836998,0
2021-01-15,103.836998,103.885002,103.620003,103.828003,103.828003,0
2021-01-18,103.912003,103.922997,103.639000,103.907997,103.907997,0
2021-01-19,103.695999,104.082001,103.650002,103.703003,103.703003,0
2021-01-20,103.898003,103.917999,103.462997,103.897003,103.897003,0
2021-01-21,103.556999,103.658997,103.325996,103.555000,103.555000,0
2021-01-22,103.512001,103.882004,103.495003,103.505997,103.505997,0
2021-01-25,103.787003,103.931000,103.677002,103.777000,103.777000,0
2021-01-26,103.762001,103.827003,103.555000,103.760002,103.760002,0
2021-01-27,103.602997,104.167999,103.593002,103.602997,103.602997,0
2021-01-28,104.136002,104.452003,104.136002,104.142998,104.142998,0
2021-01-29,104.311996,104.934998,104.289001,104.291000,104.291000,0
2021-02-01,104.719002,104.989998,104.624001,104.685997,104.685997,0
2021-02-02,104.877998,105.162003,104.822998,104.880997,104.880997,0
2021-02-03,105.022003,105.097000,104.924004,105.028000,105.028000,0
2021-02-04,104.995003,105.490997,104.973000,104.995003,104.995003,0
2021-02-05,105.568001,105.763000,105.331001,105.571999,105.571999,0
2021-02-08,105.397003,105.666000,105.157997,105.400002,105.400002,0
2021-02-09,105.226997,105.226997,104.512001,105.209999,105.209999,0
2021-02-10,104.582001,104.836998,104.417999,104.574997,104.574997,0
2021-02-11,104.619003,104.779999,104.552002,104.614998,104.614998,0
2021-02-12,104.754997,105.169998,104.720001,104.740997,104.740997,0
2021-02-15,105.060997,105.404999,104.983002,105.058998,105.058998,0
2021-02-16,105.385002,105.867996,105.198997,105.387001,105.387001,0
2021-02-17,106.128998,106.205002,105.820000,106.102997,106.102997,0
2021-02-18,105.856003,105.917999,105.598999,105.861000,105.861000,0
2021-02-19,105.667999,105.726997,105.250000,105.652000,105.652000,0
2021-02-22,105.542999,105.835999,105.000000,105.514000,105.514000,0
2021-02-23,105.012001,105.411003,104.900002,104.984001,104.984001,0
2021-02-24,105.287003,106.094002,105.267998,105.282997,105.282997,0
2021-02-25,105.945999,106.286003,105.855003,105.944000,105.944000,0
2021-02-26,106.389999,106.681999,105.857002,106.378998,106.378998,0
2021-03-01,106.473999,106.773003,106.375999,106.502998,106.502998,0
2021-03-02,106.846001,106.949997,106.688004,106.850998,106.850998,0
2021-03-03,106.753998,107.139000,106.700996,106.758003,106.758003,0
2021-03-04,107.058998,107.635002,106.970001,107.057999,107.057999,0
2021-03-05,107.960999,108.609001,107.825996,107.955002,107.955002,0
2021-03-08,108.396004,108.940002,108.314003,108.418999,108.418999,0
2021-03-09,108.926003,109.228996,108.559998,108.939003,108.939003,0
2021-03-10,108.564003,108.919998,108.338997,108.577003,108.577003,0
2021-03-11,108.435997,108.802002,108.362999,108.431999,108.431999,0
2021-03-12,108.573997,109.148003,108.518997,108.555000,108.555000,0
2021-03-15,109.113998,109.356003,108.931000,109.116997,109.116997,0
2021-03-16,109.119003,109.276001,108.782997,109.134003,109.134003,0
2021-03-17,109.023003,109.276001,109.014000,109.028999,109.028999,0
2021-03-18,108.910004,109.283997,108.693001,108.890999,108.890999,0
2021-03-19,108.931999,109.100998,108.612000,108.931000,108.931000,0
2021-03-22,108.877998,108.947998,108.621002,108.871002,108.871002,0
2021-03-23,108.777000,108.869003,108.415001,108.776001,108.776001,0
2021-03-24,108.523003,108.941002,108.455002,108.519997,108.519997,0
2021-03-25,108.783997,109.189003,108.783997,108.790001,108.790001,0
2021-03-26,109.181999,109.834000,109.139000,109.179001,109.179001,0
2021-03-29,109.778000,109.778999,109.384003,109.791000,109.791000,0
2021-03-30,109.830002,110.418999,109.788002,109.835999,109.835999,0
2021-03-31,110.292999,110.953003,110.278000,110.305000,110.305000,0
2021-04-01,110.737999,110.845001,110.563004,110.750000,110.750000,0
2021-04-02,110.580002,110.668999,110.400002,110.530998,110.530998,0
